customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,name,city,region,segment_original
C022097,131,2,22937.89,2,1,1,4,Lost,Ethan Seshadri,Chennai,South,New
C022098,115,10,375131.83,2,3,3,8,At Risk,Hitesh Bhavsar,Kochi,South,Silver
C022099,12,8,295505.04000000004,5,3,3,11,Loyal,Vivaan Din,Chennai,South,Regular
C022100,432,3,71193.82999999999,1,1,1,3,Lost,Parth Gupta,Ahmedabad,West,New
C022101,470,1,134115.17,1,1,2,4,Lost,Indali Mangal,Mumbai,West,New
C022102,161,6,237258.56,2,2,2,6,Lost,Orinder Dube,Bangalore,South,Occasional
C022103,117,6,348132.44,2,2,3,7,At Risk,Lekha Acharya,Mumbai,West,Regular
C022104,29,11,369435.14999999997,4,4,3,11,Loyal,Sudiksha Garde,Gurgaon,North,Silver
C022105,34,12,389621.48,4,4,4,12,Loyal,Diya Tripathi,Vadodara,West,Regular
C022106,112,7,309615.49,3,2,3,8,At Risk,Januja Reddy,Nagpur,Central,Silver
C022107,93,10,744333.1,3,3,5,11,Loyal,Victor Vyas,Visakhapatnam,South,Silver
C022108,1,12,264060.0,5,4,3,12,Loyal,Warjas Dutt,Mumbai,West,Regular
C022109,156,13,359332.18,2,4,3,9,Potential,Vinaya Saha,Hyderabad,South,Platinum
C022110,239,6,204201.2,1,2,2,5,Lost,Luke Minhas,Chandigarh,North,Occasional
C022111,3,12,556013.85,5,4,4,13,Champions,Kiaan Nagar,Hyderabad,South,Gold
C022112,548,6,161972.34,1,2,2,5,Lost,Kiaan Ravi,Nagpur,Central,Occasional
C022113,67,8,185684.66999999998,3,3,2,8,At Risk,Jeet Johal,Coimbatore,South,Occasional
C022114,8,13,809850.6,5,4,5,14,Champions,Kritika Kar,Vadodara,West,Silver
C022115,9,7,154379.58,5,2,2,9,Potential,Oviya Badal,Ahmedabad,West,Regular
C022116,18,16,1046954.7999999999,5,5,5,15,Champions,Bakhshi Agarwal,Pune,West,Gold
C022117,479,1,32863.78,1,1,1,3,Lost,Oscar Bhargava,Bhopal,Central,New
C022118,54,13,361754.67,4,4,3,11,Loyal,Nihal Vohra,Coimbatore,South,Occasional
C022119,60,13,407880.59,3,4,4,11,Loyal,Zilmil Nadkarni,Surat,West,Regular
C022120,162,7,171578.37,2,2,2,6,Lost,Ekani Gola,Vadodara,West,Occasional
C022121,87,12,215541.18,3,4,2,9,Potential,Inaya Kuruvilla,Delhi,North,Regular
C022122,29,18,875306.41,4,5,5,14,Champions,Chakrika Madan,Hyderabad,South,Silver
C022123,444,7,280576.26,1,2,3,6,Lost,Pooja Taneja,Nagpur,Central,Regular
C022124,34,4,16339.54,4,1,1,6,Lost,Ojasvi Chahal,Gurgaon,North,New
C022125,48,22,815302.74,4,5,5,14,Champions,Ryan Keer,Bangalore,South,Platinum
C022126,10,2,119472.65999999999,5,1,1,7,At Risk,Advaith Kumer,Mumbai,West,New
C022127,79,8,577541.58,3,3,5,11,Loyal,Mugdha Doctor,Hyderabad,South,Regular
C022128,0,36,1138121.65,5,5,5,15,Champions,Nicholas Master,Nagpur,Central,Diamond
C022129,74,11,311182.47000000003,3,4,3,10,Potential,Yahvi Saran,Kolkata,East,Silver
C022130,268,12,251201.82,1,4,3,8,At Risk,Lopa Sibal,Indore,Central,Regular
C022131,7,15,941787.8200000001,5,5,5,15,Champions,Zilmil Chander,Bangalore,South,Gold
C022132,266,3,91985.21999999999,1,1,1,3,Lost,Aadhya Mand,Pune,West,Occasional
C022133,61,5,68795.4,3,2,1,6,Lost,David Ramesh,Visakhapatnam,South,Silver
C022134,248,6,304638.31,1,2,3,6,Lost,Gautami Chadha,Nagpur,Central,New
C022135,40,11,644504.16,4,4,5,13,Champions,Lohit Chokshi,Chandigarh,North,Gold
C022136,125,9,214539.58000000002,2,3,2,7,At Risk,Adweta Sarma,Coimbatore,South,Regular
C022137,123,14,513696.52,2,4,4,10,Potential,Qarin Johal,Bhopal,Central,Regular
C022138,167,10,213564.15999999997,2,3,2,7,At Risk,Ira Doshi,Chennai,South,Regular
C022139,105,4,20398.74,3,1,1,5,Lost,Advika Badal,Vadodara,West,Regular
C022140,393,6,246562.26,1,2,2,5,Lost,Nathan Khurana,Ahmedabad,West,Regular
C022141,201,13,847511.8,2,4,5,11,Loyal,Chavvi Nigam,Chandigarh,North,Silver
C022142,39,11,316998.7,4,4,3,11,Loyal,Omaja Sami,Coimbatore,South,Regular
C022143,451,3,130720.76999999999,1,1,2,4,Lost,Maanav Iyengar,Surat,West,Occasional
C022144,44,19,539247.81,4,5,4,13,Champions,Meghana Parsa,Kolkata,East,Platinum
C022145,163,6,146994.5,2,2,2,6,Lost,Zaitra Balasubramanian,Gurgaon,North,Regular
C022146,91,13,562673.97,3,4,4,11,Loyal,Devika Pradhan,Hyderabad,South,Gold
C022147,10,15,731584.04,5,5,5,15,Champions,Yamini Talwar,Bangalore,South,Silver
C022148,51,9,456282.47,4,3,4,11,Loyal,Zilmil Sane,Pune,West,Regular
C022149,49,10,392769.01999999996,4,3,4,11,Loyal,Gautam Bahri,Bhopal,Central,Regular
C022150,814,1,15222.37,1,1,1,3,Lost,Gauri Lalla,Gurgaon,North,New
C022151,212,11,559180.8200000001,2,4,4,10,Potential,Falguni Dasgupta,Jaipur,North,Regular
C022152,744,7,634734.2,1,2,5,8,At Risk,Oeshi Chaudhari,Nagpur,Central,Regular
C022153,114,6,397253.48,2,2,4,8,At Risk,Warda Ramakrishnan,Bhopal,Central,Regular
C022154,282,4,60026.97,1,1,1,3,Lost,Warda Mishra,Bangalore,South,Occasional
C022155,31,17,385509.21,4,5,3,12,Loyal,Pushti Uppal,Surat,West,Platinum
C022156,2,18,678619.56,5,5,5,15,Champions,Onkar Varughese,Chennai,South,Platinum
C022157,195,7,425562.34,2,2,4,8,At Risk,Zashil Chopra,Delhi,North,Regular
C022158,522,4,305773.93,1,1,3,5,Lost,Henry Palla,Chandigarh,North,Occasional
C022159,22,7,98001.03,5,2,1,8,At Risk,Sai Garg,Chennai,South,Occasional
C022160,361,2,19698.05,1,1,1,3,Lost,Arin Bhargava,Hyderabad,South,Occasional
C022161,124,15,455617.67000000004,2,5,4,11,Loyal,Jackson Sunder,Lucknow,North,Gold
C022162,37,6,711645.36,4,2,5,11,Loyal,Forum Kade,Bhopal,Central,Regular
C022163,164,7,483356.38,2,2,4,8,At Risk,Janya Nori,Vadodara,West,Regular
C022164,105,20,282056.48,3,5,3,11,Loyal,Ekani Sahni,Delhi,North,Gold
C022165,41,14,621365.14,4,4,5,13,Champions,Ekansh Bava,Hyderabad,South,Regular
C022166,288,6,190350.83,1,2,2,5,Lost,Anusha Barad,Kochi,South,Occasional
C022167,38,9,260304.28,4,3,3,10,Potential,Samesh Gera,Jaipur,North,Gold
C022168,121,14,417338.11000000004,2,4,4,10,Potential,Janani Kala,Mumbai,West,Silver
C022169,39,10,123473.08,4,3,1,8,At Risk,Vaishnavi Chada,Lucknow,North,Regular
C022170,11,5,73937.22,5,2,1,8,At Risk,Urishilla Buch,Surat,West,Silver
C022171,156,21,656905.09,2,5,5,12,Loyal,Zayan Kohli,Vadodara,West,Gold
C022172,22,5,67990.49,5,2,1,8,At Risk,Vanya Agrawal,Visakhapatnam,South,Occasional
C022173,120,12,379859.73,2,4,3,9,Potential,Ekanta Ravel,Coimbatore,South,Regular
C022174,164,10,506229.12,2,3,4,9,Potential,Tejas Wagle,Visakhapatnam,South,Regular
C022175,235,2,222850.3,1,1,2,4,Lost,Balendra Gera,Jaipur,North,Occasional
C022176,91,8,389555.47000000003,3,3,4,10,Potential,Abhiram Chopra,Chennai,South,Occasional
C022177,320,10,281259.08,1,3,3,7,At Risk,Imaran Sibal,Pune,West,Regular
C022178,19,5,270594.0,5,2,3,10,Potential,Vasana Venkatesh,Kochi,South,Occasional
C022179,198,13,687154.4500000001,2,4,5,11,Loyal,Isha Handa,Indore,Central,Gold
C022180,122,5,189505.44000000003,2,2,2,6,Lost,Gunbir Bhatia,Hyderabad,South,New
C022181,63,14,622868.37,3,4,5,12,Loyal,Timothy Vaidya,Coimbatore,South,Regular
C022182,63,10,495007.86000000004,3,3,4,10,Potential,Ishaan Grover,Kochi,South,Gold
C022183,231,3,302999.52,1,1,3,5,Lost,Balveer Srinivas,Delhi,North,Occasional
C022184,48,13,511883.23,4,4,4,12,Loyal,Irya Tandon,Surat,West,Gold
C022185,18,7,493791.51,5,2,4,11,Loyal,Ekalinga Jha,Indore,Central,Occasional
C022186,31,24,835256.61,4,5,5,14,Champions,Amaira Parikh,Nagpur,Central,Platinum
C022187,444,4,313734.74,1,1,3,5,Lost,Ishani Gole,Hyderabad,South,Occasional
C022188,187,11,634133.49,2,4,5,11,Loyal,Arunima Brahmbhatt,Pune,West,Gold
C022189,561,5,67901.8,1,2,1,4,Lost,Alka Pillay,Surat,West,Occasional
C022190,16,16,567958.8300000001,5,5,4,14,Champions,Zansi Krishna,Vadodara,West,Regular
C022191,207,10,210456.37,2,3,2,7,At Risk,Jacob Mody,Pune,West,Silver
C022192,4,9,489150.68999999994,5,3,4,12,Loyal,Kai Gill,Chennai,South,Silver
C022193,45,9,343238.8,4,3,3,10,Potential,Kevin Mannan,Jaipur,North,Regular
C022194,89,17,805112.44,3,5,5,13,Champions,Yachana Bhavsar,Kolkata,East,Regular
C022195,339,6,227590.33000000002,1,2,2,5,Lost,Bhanumati Pandey,Ahmedabad,West,Occasional
C022196,3,2,34227.17,5,1,1,7,At Risk,Shaurya Chacko,Bangalore,South,Occasional
C022197,210,9,178512.55,2,3,2,7,At Risk,Rudra Radhakrishnan,Surat,West,Silver
C022198,451,3,10399.04,1,1,1,3,Lost,Chavvi Shetty,Bangalore,South,New
C022199,55,4,47282.71000000001,4,1,1,6,Lost,Diya Char,Coimbatore,South,New
C022200,77,9,211408.96,3,3,2,8,At Risk,Advay Sha,Pune,West,Regular
C022201,29,20,636394.21,4,5,5,14,Champions,Wriddhish Korpal,Kolkata,East,Platinum
C022202,40,7,542201.0,4,2,4,10,Potential,Aarini Madan,Jaipur,North,Regular
C022203,69,13,593625.35,3,4,5,12,Loyal,Elijah Sathe,Gurgaon,North,Gold
C022204,139,7,724857.0700000001,2,2,5,9,Potential,Girish Vyas,Lucknow,North,Regular
C022205,94,11,608582.49,3,4,5,12,Loyal,Gaurangi Pandey,Pune,West,Regular
C022206,26,10,425210.91000000003,4,3,4,11,Loyal,Ranbir Tank,Ahmedabad,West,Regular
C022207,79,16,588850.5700000001,3,5,5,13,Champions,Ishaan Sandal,Ahmedabad,West,Regular
C022208,77,9,308239.51,3,3,3,9,Potential,Sai Nayar,Gurgaon,North,Silver
C022209,61,9,456538.50999999995,3,3,4,10,Potential,Anjali Gour,Chennai,South,Regular
C022210,10,8,364210.52999999997,5,3,3,11,Loyal,Nidra Prabhakar,Bhopal,Central,Regular
C022211,216,15,798007.72,1,5,5,11,Loyal,Ikshita Gole,Jaipur,North,Regular
C022212,54,10,324078.30000000005,4,3,3,10,Potential,George Mukherjee,Pune,West,Gold
C022213,58,2,6583.92,4,1,1,6,Lost,Yashasvi Nadkarni,Indore,Central,Occasional
C022214,212,4,63142.45,2,1,1,4,Lost,Chanakya Bhavsar,Bhopal,Central,Occasional
C022215,112,12,415318.63,3,4,4,11,Loyal,Jonathan Bera,Visakhapatnam,South,Regular
C022216,11,7,69681.23,5,2,1,8,At Risk,Oeshi Chahal,Hyderabad,South,Silver
C022217,28,8,168518.26,4,3,2,9,Potential,Pahal Mallick,Jaipur,North,Silver
C022218,125,5,378621.15,2,2,3,7,At Risk,Raagini Mangat,Hyderabad,South,Occasional
C022219,6,9,207358.08000000002,5,3,2,10,Potential,Panini Dhar,Kolkata,East,Regular
C022220,13,13,105297.14,5,4,1,10,Potential,Yoshita Deo,Chennai,South,Regular
C022221,10,12,526675.3300000001,5,4,4,13,Champions,Rohan Kade,Indore,Central,Silver
C022222,64,16,295684.69,3,5,3,11,Loyal,Kashvi Nagy,Surat,West,Regular
C022223,34,22,676537.4500000001,4,5,5,14,Champions,Dalbir Patla,Kochi,South,Gold
C022224,14,12,504757.01,5,4,4,13,Champions,Dhriti Tailor,Kochi,South,Silver
C022225,0,12,430791.11,5,4,4,13,Champions,Chaitanya Panchal,Coimbatore,South,Silver
C022226,380,7,507315.76999999996,1,2,4,7,At Risk,Farhan Deep,Coimbatore,South,Regular
C022227,162,4,237483.25,2,1,2,5,Lost,Pahal Oak,Chennai,South,Occasional
C022228,124,19,762636.31,2,5,5,12,Loyal,Dayita Yogi,Pune,West,Platinum
C022229,18,27,1013446.31,5,5,5,15,Champions,Oliver Mishra,Jaipur,North,Diamond
C022230,206,8,159964.19999999998,2,3,2,7,At Risk,Bakhshi Dara,Ahmedabad,West,Silver
C022231,66,16,503627.16,3,5,4,12,Loyal,Bimala Setty,Chennai,South,Gold
C022232,69,8,300913.04,3,3,3,9,Potential,Watika Yadav,Bhopal,Central,Occasional
C022233,72,10,353508.85,3,3,3,9,Potential,Bhavya Datta,Ahmedabad,West,Regular
C022234,165,6,456684.52,2,2,4,8,At Risk,Warjas Karnik,Ahmedabad,West,Regular
C022235,1039,1,50698.92,1,1,1,3,Lost,Arjun Ratta,Vadodara,West,New
C022236,170,12,590752.0499999999,2,4,5,11,Loyal,Sanaya Narain,Indore,Central,Silver
C022237,20,25,714451.97,5,5,5,15,Champions,Advika Sidhu,Nagpur,Central,Diamond
C022238,11,15,442295.44,5,5,4,14,Champions,Anmol Anne,Indore,Central,Regular
C022239,235,5,116902.31999999999,1,2,1,4,Lost,Nidhi Wable,Vadodara,West,New
C022240,16,15,469986.22,5,5,4,14,Champions,Chatura Chopra,Kochi,South,Silver
C022241,141,8,190653.81,2,3,2,7,At Risk,Hemal Sabharwal,Gurgaon,North,Gold
C022242,0,16,1287868.31,5,5,5,15,Champions,Frederick Dhar,Chennai,South,Silver
C022243,100,14,561971.66,3,4,4,11,Loyal,Warjas Raju,Delhi,North,Silver
C022244,67,12,570679.07,3,4,4,11,Loyal,Nirja Sha,Bangalore,South,Regular
C022245,1,19,703237.72,5,5,5,15,Champions,Abdul Kamdar,Kolkata,East,Platinum
C022246,85,13,876479.83,3,4,5,12,Loyal,Janaki Ganesh,Bangalore,South,Gold
C022247,178,5,381015.52,2,2,3,7,At Risk,Riya Nagarajan,Ahmedabad,West,Regular
C022248,187,7,374706.7,2,2,3,7,At Risk,Vinaya Dhingra,Delhi,North,Silver
C022249,70,21,513592.61000000004,3,5,4,12,Loyal,Kalpit Hans,Hyderabad,South,Diamond
C022250,4,17,446029.24,5,5,4,14,Champions,Noah Karnik,Coimbatore,South,Gold
C022251,68,18,446613.89999999997,3,5,4,12,Loyal,Omkaar Mital,Indore,Central,Gold
C022252,80,12,409444.19,3,4,4,11,Loyal,Pooja Shan,Delhi,North,Silver
C022253,73,8,187458.38,3,3,2,8,At Risk,Sai Keer,Coimbatore,South,Occasional
C022254,45,5,108015.35,4,2,1,7,At Risk,Triya Hayre,Kochi,South,Occasional
C022255,71,9,653068.94,3,3,5,11,Loyal,Harsh Kade,Ahmedabad,West,Regular
C022256,13,10,546706.26,5,3,4,12,Loyal,Farhan Borra,Chennai,South,Regular
C022257,50,13,341094.38,4,4,3,11,Loyal,Siya Sarin,Surat,West,Silver
C022258,213,7,427724.73,2,2,4,8,At Risk,Eesha Saini,Chandigarh,North,Regular
C022259,101,8,269342.46,3,3,3,9,Potential,Faris Sastry,Kolkata,East,Occasional
C022260,352,5,203506.62,1,2,2,5,Lost,Aadi Edwin,Indore,Central,Occasional
C022261,84,25,666134.75,3,5,5,13,Champions,Jeet Ahuja,Mumbai,West,Diamond
C022262,13,13,608750.09,5,4,5,14,Champions,Gaurika Walla,Chandigarh,North,Silver
C022263,168,15,562236.49,2,5,4,11,Loyal,Ekbal Rajagopal,Chennai,South,Silver
C022264,123,8,78605.87,2,3,1,6,Lost,Gautami Din,Hyderabad,South,Occasional
C022265,7,15,366882.47000000003,5,5,3,13,Champions,Lakshit Mutti,Gurgaon,North,Platinum
C022266,160,8,122118.26999999999,2,3,1,6,Lost,Nathan Bobal,Pune,West,Regular
C022267,504,6,129025.61,1,2,2,5,Lost,Tanmayi Ghosh,Mumbai,West,Silver
C022268,17,6,112507.84,5,2,1,8,At Risk,Radha Sarin,Gurgaon,North,Regular
C022269,69,7,107418.85,3,2,1,6,Lost,Odika Tata,Chennai,South,Platinum
C022270,217,6,320421.63,1,2,3,6,Lost,Vrinda Babu,Indore,Central,Occasional
C022271,4,17,1041396.83,5,5,5,15,Champions,Yashoda Tak,Nagpur,Central,Silver
C022272,23,18,550381.25,5,5,4,14,Champions,Reva Rattan,Chennai,South,Platinum
C022273,12,18,598434.25,5,5,5,15,Champions,Ishaan Saraf,Hyderabad,South,Diamond
C022274,25,11,195612.16,5,4,2,11,Loyal,Shravya Bail,Nagpur,Central,Regular
C022275,4,19,764120.52,5,5,5,15,Champions,Zayan Pal,Jaipur,North,Silver
C022276,92,12,317846.57999999996,3,4,3,10,Potential,Vamakshi Tara,Surat,West,Silver
C022277,133,9,425285.06,2,3,4,9,Potential,Libni Sule,Vadodara,West,Regular
C022278,8,1,41893.34,5,1,1,7,At Risk,Gauri Pandya,Chennai,South,Occasional
C022279,38,8,378162.95999999996,4,3,3,10,Potential,Balendra Rege,Chennai,South,Regular
C022280,66,10,423491.66000000003,3,3,4,10,Potential,Priya Dhaliwal,Ahmedabad,West,Gold
C022281,10,11,245150.40000000002,5,4,2,11,Loyal,Raghav Mitra,Delhi,North,Regular
C022282,19,12,456130.23,5,4,4,13,Champions,Ekaraj Kalita,Chennai,South,Regular
C022283,200,5,110717.47,2,2,1,5,Lost,Dipta Minhas,Delhi,North,Occasional
C022284,133,12,437428.44,2,4,4,10,Potential,Vansha Date,Ahmedabad,West,Regular
C022285,569,3,38808.11,1,1,1,3,Lost,Kevin Kala,Hyderabad,South,New
C022286,100,4,105048.17,3,1,1,5,Lost,Hritik Sibal,Bangalore,South,Occasional
C022287,735,1,23697.9,1,1,1,3,Lost,Pooja Natt,Pune,West,Occasional
C022289,86,9,385778.81,3,3,4,10,Potential,Nitesh Raman,Bangalore,South,Regular
C022290,155,9,450013.51,2,3,4,9,Potential,Chanakya Ganesh,Coimbatore,South,Regular
C022291,26,29,1419510.6400000001,4,5,5,14,Champions,Rachana Narang,Visakhapatnam,South,Gold
C022292,202,11,573767.84,2,4,5,11,Loyal,Noah Sankaran,Nagpur,Central,Occasional
C022293,51,6,136734.2,4,2,2,8,At Risk,Qabil Bhakta,Jaipur,North,Regular
C022294,201,12,594980.24,2,4,5,11,Loyal,Vasudha Srinivas,Lucknow,North,Regular
C022295,4,8,364918.52,5,3,3,11,Loyal,Nakul Kale,Bhopal,Central,Silver
C022296,85,13,350675.75,3,4,3,10,Potential,Indali Kaur,Coimbatore,South,Gold
C022297,145,5,340802.65,2,2,3,7,At Risk,Rajeshri Kulkarni,Bangalore,South,Occasional
C022298,349,10,306233.05,1,3,3,7,At Risk,Raksha Mann,Kolkata,East,Silver
C022299,98,5,35287.26,3,2,1,6,Lost,Ishaan Bansal,Kolkata,East,Occasional
C022300,154,9,304407.09,2,3,3,8,At Risk,Yauvani Menon,Indore,Central,Regular
C022301,24,12,215736.52,5,4,2,11,Loyal,Mekhala Purohit,Vadodara,West,Regular
C022302,4,23,726407.88,5,5,5,15,Champions,Laksh Reddy,Lucknow,North,Gold
C022303,193,4,140608.02000000002,2,1,2,5,Lost,Parth Kade,Pune,West,Occasional
C022304,74,26,1122608.99,3,5,5,13,Champions,Michael Warrior,Bangalore,South,Platinum
C022305,10,19,445880.09,5,5,4,14,Champions,Amrita Golla,Bangalore,South,Platinum
C022306,3,10,490257.39999999997,5,3,4,12,Loyal,Bachittar Prakash,Ahmedabad,West,Regular
C022307,42,13,541385.3400000001,4,4,4,12,Loyal,Pranit Wali,Bangalore,South,Silver
C022308,131,5,370107.49,2,2,3,7,At Risk,Oscar Sule,Hyderabad,South,New
C022309,48,16,321620.49,4,5,3,12,Loyal,Riya Gill,Gurgaon,North,Regular
C022310,58,17,803286.11,4,5,5,14,Champions,Hemang Wadhwa,Coimbatore,South,Silver
C022311,37,12,378226.19000000006,4,4,3,11,Loyal,Pooja Mane,Nagpur,Central,Silver
C022312,26,11,466080.47,4,4,4,12,Loyal,Vasudha Doshi,Mumbai,West,Gold
C022313,53,14,603115.81,4,4,5,13,Champions,Nitesh Chawla,Lucknow,North,Regular
C022314,507,2,118478.84000000001,1,1,1,3,Lost,Veda Hayre,Chennai,South,New
C022315,17,5,55803.14,5,2,1,8,At Risk,Manthan Bhatti,Delhi,North,Occasional
C022316,3,11,830310.02,5,4,5,14,Champions,Odika Tandon,Kolkata,East,Regular
C022317,85,6,63816.67,3,2,1,6,Lost,Amaira Ramanathan,Ahmedabad,West,Regular
C022318,650,3,79624.72,1,1,1,3,Lost,Kevin Vig,Coimbatore,South,New
C022319,3,9,439327.12,5,3,4,12,Loyal,Upasna Banerjee,Chennai,South,Regular
C022320,73,11,390959.42,3,4,4,11,Loyal,Andrew Shetty,Gurgaon,North,Silver
C022321,23,16,529403.96,5,5,4,14,Champions,Divya Mani,Chandigarh,North,Gold
C022322,2,27,1112408.48,5,5,5,15,Champions,Ladli Bains,Vadodara,West,Diamond
C022323,231,6,89074.89,1,2,1,4,Lost,Jeet Bhasin,Kolkata,East,Occasional
C022324,9,12,493852.59,5,4,4,13,Champions,Oscar Chaudhuri,Bangalore,South,Silver
C022325,4,10,305556.74,5,3,3,11,Loyal,Shaurya Vasa,Ahmedabad,West,Regular
C022326,259,3,155487.46,1,1,2,4,Lost,Priya Konda,Vadodara,West,Occasional
C022327,48,20,1029562.9099999999,4,5,5,14,Champions,David Munshi,Jaipur,North,Gold
C022328,90,7,453554.2,3,2,4,9,Potential,Logan Sachdeva,Kochi,South,Regular
C022329,127,16,678565.34,2,5,5,12,Loyal,Amrita Madan,Visakhapatnam,South,Regular
C022330,30,15,292546.33,4,5,3,12,Loyal,Oeshi Sridhar,Bhopal,Central,Regular
C022331,122,9,182735.57,2,3,2,7,At Risk,Wakeeta Saran,Coimbatore,South,Silver
C022332,40,10,441422.58,4,3,4,11,Loyal,Harrison Sathe,Mumbai,West,Silver
C022333,77,10,289774.83999999997,3,3,3,9,Potential,Banjeet Virk,Bhopal,Central,Regular
C022334,618,4,77952.17,1,1,1,3,Lost,Osha Warrior,Delhi,North,Occasional
C022335,299,9,546008.15,1,3,4,8,At Risk,Darpan Mohan,Gurgaon,North,Silver
C022336,51,8,131918.47,4,3,2,9,Potential,Tarak Dave,Kolkata,East,Regular
C022337,110,13,384332.23,3,4,3,10,Potential,Urmi Nadkarni,Bhopal,Central,Gold
C022338,378,5,372658.36,1,2,3,6,Lost,Jeevika Basu,Mumbai,West,Occasional
C022339,163,8,334913.96,2,3,3,8,At Risk,Triya Rau,Vadodara,West,New
C022340,28,9,379290.82000000007,4,3,3,10,Potential,Kalpit Brahmbhatt,Delhi,North,Regular
C022341,68,13,570172.49,3,4,4,11,Loyal,Falguni Contractor,Indore,Central,Regular
C022342,52,8,595749.98,4,3,5,12,Loyal,Anirudh Bera,Mumbai,West,Regular
C022343,121,8,371185.72000000003,2,3,3,8,At Risk,Abdul Khurana,Kolkata,East,Silver
C022344,45,6,135893.85,4,2,2,8,At Risk,Raksha Sheth,Delhi,North,Regular
C022345,127,12,483454.2,2,4,4,10,Potential,Wyatt Jha,Kochi,South,Silver
C022346,101,15,641720.23,3,5,5,13,Champions,Ekani Chahal,Bhopal,Central,Regular
C022347,76,5,113265.14,3,2,1,6,Lost,Sanaya Narain,Lucknow,North,Regular
C022348,58,23,711206.5499999999,4,5,5,14,Champions,Kevin Tella,Visakhapatnam,South,Gold
C022349,282,4,355033.38,1,1,3,5,Lost,Rudra Walia,Gurgaon,North,New
C022350,42,10,425358.58999999997,4,3,4,11,Loyal,Ranbir Raghavan,Mumbai,West,Silver
C022351,317,1,42066.72,1,1,1,3,Lost,Guneet Bhattacharyya,Nagpur,Central,New
C022352,258,1,16172.98,1,1,1,3,Lost,Chakrika Bhardwaj,Chandigarh,North,New
C022353,118,7,101758.62,2,2,1,5,Lost,Hitesh Borra,Mumbai,West,Regular
C022354,191,7,387563.87,2,2,4,8,At Risk,Jonathan Shroff,Jaipur,North,Gold
C022355,356,2,73511.24,1,1,1,3,Lost,Keya Lall,Lucknow,North,Occasional
C022356,111,11,723480.19,3,4,5,12,Loyal,Megha Karnik,Surat,West,Regular
C022357,10,10,539627.08,5,3,4,12,Loyal,Brijesh Chaudry,Jaipur,North,Regular
C022358,386,7,145851.84,1,2,2,5,Lost,Dalbir Sodhi,Bhopal,Central,Occasional
C022359,149,11,558983.96,2,4,4,10,Potential,Manbir Bumb,Mumbai,West,Regular
C022360,253,5,50250.6,1,2,1,4,Lost,Saanvi Choudhury,Pune,West,Occasional
C022361,163,10,382441.82,2,3,3,8,At Risk,Nilima Amble,Bangalore,South,Regular
C022362,233,8,261910.24,1,3,3,7,At Risk,Anay Sarna,Hyderabad,South,Regular
C022363,99,6,356730.26,3,2,3,8,At Risk,Harrison Khurana,Indore,Central,Regular
C022364,890,1,270530.8,1,1,3,5,Lost,Omaja Savant,Hyderabad,South,New
C022365,350,8,51832.53,1,3,1,5,Lost,Priya Sabharwal,Gurgaon,North,Regular
C022366,32,6,309326.06,4,2,3,9,Potential,Hiral Luthra,Jaipur,North,Silver
C022367,50,13,377501.18,4,4,3,11,Loyal,Jackson De,Mumbai,West,Regular
C022368,138,5,306211.94999999995,2,2,3,7,At Risk,Jeremiah Arya,Vadodara,West,Silver
C022369,72,17,1018542.06,3,5,5,13,Champions,Manya Maharaj,Kolkata,East,Regular
C022370,75,7,372722.87,3,2,3,8,At Risk,Indira Narula,Pune,West,Regular
C022371,11,10,507058.47000000003,5,3,4,12,Loyal,Kabir Srinivas,Vadodara,West,Regular
C022372,21,8,126918.4,5,3,2,10,Potential,Idika Uppal,Vadodara,West,Regular
C022373,511,3,56394.87,1,1,1,3,Lost,Yatin Gandhi,Visakhapatnam,South,Regular
C022374,434,5,55040.91,1,2,1,4,Lost,Utkarsh Saran,Vadodara,West,Occasional
C022375,263,5,86824.73000000001,1,2,1,4,Lost,Qushi Behl,Coimbatore,South,Occasional
C022376,58,7,186901.74,4,2,2,8,At Risk,Bhavika Naik,Indore,Central,Occasional
C022377,182,15,310335.96,2,5,3,10,Potential,Reyansh Deep,Surat,West,Gold
C022378,283,16,1115478.77,1,5,5,11,Loyal,Lajita Sankar,Indore,Central,Platinum
C022379,397,2,7365.39,1,1,1,3,Lost,Omkaar Dada,Bangalore,South,New
C022380,412,4,111688.92,1,1,1,3,Lost,Krisha Ray,Visakhapatnam,South,Occasional
C022381,85,14,388004.7,3,4,4,11,Loyal,Gauri Boase,Surat,West,Gold
C022382,19,12,150146.43,5,4,2,11,Loyal,Aarna Master,Vadodara,West,Regular
C022383,129,13,603400.63,2,4,5,11,Loyal,Rohan Khatri,Pune,West,Silver
C022384,475,4,133744.26,1,1,2,4,Lost,Falak Bhasin,Surat,West,Occasional
C022385,977,1,588.52,1,1,1,3,Lost,Wriddhish Hayer,Jaipur,North,New
C022386,125,14,352780.71,2,4,3,9,Potential,Vihaan Sinha,Mumbai,West,Silver
C022387,58,8,430597.92,4,3,4,11,Loyal,Viraj Bassi,Indore,Central,Regular
C022388,30,11,411163.87,4,4,4,12,Loyal,Unni Merchant,Indore,Central,Silver
C022389,11,12,380860.24,5,4,3,12,Loyal,Harshil Shanker,Gurgaon,North,Silver
